study_id	strain	cell_line	trt	mouse_id	adjusted_slope	iso_mean_slope	RTC
76TB1568AT	CC68 F1	AT3	anti-PD1	821-27	0.0555824	0.0780545	0.337354
76TB1568AT	CC68 F1	AT3	anti-PD1	821-29	0.0595871	0.0780545	0.409435
76TB1568AT	CC68 F1	AT3	anti-PD1	821-30	0.0730543	0.0780545	0.78523
76TB1568AT	CC68 F1	AT3	anti-PD1	821-31	0.0584018	0.0780545	0.386628
76TB1568AT	CC68 F1	AT3	anti-PD1	821-32	0.0726438	0.0780545	0.769795
76TB1568AT	CC68 F1	AT3	anti-PD1	821-33	0.0809937	0.0780545	1.15272
76TB1568AT	CC68 F1	AT3	anti-PD1	821-38	0.0746612	0.0780545	0.848673
76TB1568AT	CC68 F1	AT3	isotype	821-21	0.0945454	0.0780545	2.21978
76TB1568AT	CC68 F1	AT3	isotype	821-24	0.0773441	0.0780545	0.966233
76TB1568AT	CC68 F1	AT3	isotype	821-25	0.0944222	0.0780545	2.20659
76TB1568AT	CC68 F1	AT3	isotype	821-28	0.0865939	0.0780545	1.51122
76TB1568AT	CC68 F1	AT3	isotype	821-34	0.0710183	0.0780545	0.711606
76TB1568AT	CC68 F1	AT3	isotype	821-35	0.0678711	0.0780545	0.611151
76TB1568AT	CC68 F1	AT3	isotype	821-36	0.069069	0.0780545	0.647597
76TB1568AT	CC68 F1	AT3	isotype	821-37	0.072644	0.0780545	0.769802
76TB1568AT	CC68 F1	AT3	isotype	821-39	0.0720964	0.0780545	0.749687
76TB1568AT	CC68 F1	AT3	isotype	821-40	0.0749405	0.0780545	0.860213
78TB2444AT	CC74 F1	AT3	anti-PD1	820-41	0.0637184	0.0719036	0.673149
78TB2444AT	CC74 F1	AT3	anti-PD1	820-44	0.0547432	0.0719036	0.436144
78TB2444AT	CC74 F1	AT3	anti-PD1	820-45	0.0552429	0.0719036	0.446812
78TB2444AT	CC74 F1	AT3	anti-PD1	820-52	0.0428989	0.0719036	0.245981
78TB2444AT	CC74 F1	AT3	anti-PD1	820-53	NA	0.0719036	NA
78TB2444AT	CC74 F1	AT3	anti-PD1	820-54	0.0678905	0.0719036	0.823614
78TB2444AT	CC74 F1	AT3	anti-PD1	820-55	NA	0.0719036	NA
78TB2444AT	CC74 F1	AT3	anti-PD1	820-57	0.0736423	0.0719036	1.08771
78TB2444AT	CC74 F1	AT3	anti-PD1	820-59	0.0620087	0.0719036	0.619736
78TB2444AT	CC74 F1	AT3	anti-PD1	820-60	0.0521204	0.0719036	0.384195
78TB2444AT	CC74 F1	AT3	isotype	820-42	0.0479008	0.0719036	0.313285
78TB2444AT	CC74 F1	AT3	isotype	820-43	0.0741128	0.0719036	1.11274
78TB2444AT	CC74 F1	AT3	isotype	820-46	0.0732242	0.0719036	1.06594
78TB2444AT	CC74 F1	AT3	isotype	820-47	0.0862177	0.0719036	1.998
78TB2444AT	CC74 F1	AT3	isotype	820-48	0.0727346	0.0719036	1.041
78TB2444AT	CC74 F1	AT3	isotype	820-49	0.071127	0.0719036	0.963145
78TB2444AT	CC74 F1	AT3	isotype	820-50	0.0717742	0.0719036	0.993759
78TB2444AT	CC74 F1	AT3	isotype	820-51	0.0685678	0.0719036	0.851035
78TB2444AT	CC74 F1	AT3	isotype	820-56	0.0808662	0.0719036	1.54246
78TB2444AT	CC74 F1	AT3	isotype	820-58	0.0725109	0.0719036	1.0298
63TB8011AT	CC80 F1	AT3	anti-PD1	303-21	0.0576875	0.0681779	0.602147
63TB8011AT	CC80 F1	AT3	anti-PD1	303-22	0.0570928	0.0681779	0.585077
63TB8011AT	CC80 F1	AT3	anti-PD1	303-27	0.0502986	0.0681779	0.421246
63TB8011AT	CC80 F1	AT3	anti-PD1	303-29	0.069412	0.0681779	1.06149
63TB8011AT	CC80 F1	AT3	anti-PD1	303-30	0.0951559	0.0681779	3.68586
63TB8011AT	CC80 F1	AT3	anti-PD1	303-31	0.0826672	0.0681779	2.01501
63TB8011AT	CC80 F1	AT3	anti-PD1	303-33	0.0734913	0.0681779	1.29295
63TB8011AT	CC80 F1	AT3	anti-PD1	303-34	0.0745301	0.0681779	1.35955
63TB8011AT	CC80 F1	AT3	anti-PD1	303-35	0.0697635	0.0681779	1.07969
63TB8011AT	CC80 F1	AT3	anti-PD1	303-36	0.0798746	0.0681779	1.76048
63TB8011AT	CC80 F1	AT3	isotype	303-23	0.072373	0.0681779	1.22489
63TB8011AT	CC80 F1	AT3	isotype	303-24	0.042434	0.0681779	0.28799
63TB8011AT	CC80 F1	AT3	isotype	303-25	0.0744867	0.0681779	1.35671
63TB8011AT	CC80 F1	AT3	isotype	303-26	0.079649	0.0681779	1.74138
63TB8011AT	CC80 F1	AT3	isotype	303-28	0.060826	0.0681779	0.700826
63TB8011AT	CC80 F1	AT3	isotype	303-32	0.0672211	0.0681779	0.954788
63TB8011AT	CC80 F1	AT3	isotype	303-37	0.067584	0.0681779	0.971694
63TB8011AT	CC80 F1	AT3	isotype	303-38	0.0802926	0.0681779	1.79643
63TB8011AT	CC80 F1	AT3	isotype	303-39	0.0735914	0.0681779	1.29922
63TB8011AT	CC80 F1	AT3	isotype	303-40	0.0633209	0.0681779	0.790687
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-03	0.0660064	0.105102	0.151008
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-05	0.251965	0.105102	1213.75
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-09	0.0927229	0.105102	0.5496
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-10	-0.00256957	0.105102	0.00548157
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-11	0.0153804	0.105102	0.0130573
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-13	0.0691358	0.105102	0.175678
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-14	0.0816055	0.105102	0.321057
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-15	0.104279	0.105102	0.961021
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-18	0.201386	0.105102	105.191
07TCB6F1CT	BALB/cJ	CT26	anti-PD1	651-19	0.0797634	0.105102	0.293695
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-25	0.103407	0.0978473	1.30847
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-26	0.0919192	0.0978473	0.750774
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-30	-0.012538	0.0978473	0.00480737
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-33	0.0530532	0.0978473	0.114637
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-34	0.0597055	0.0978473	0.158133
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-39	0.0563982	0.0978473	0.134762
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-40	0.0650389	0.0978473	0.204656
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-42	0.0665668	0.093411	0.273067
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-42	0.0996876	0.0978473	1.09306
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-43	0.0897159	0.093411	0.836378
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-43	0.0731293	0.0978473	0.302637
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-44	0.0941121	0.093411	1.03448
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-44	0.0339938	0.0978473	0.0456117
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-45	0.106903	0.0978473	1.5494
33TC7BALCT	BALB/cJ	CT26	anti-PD1	651-46	-0.0244005	0.0978473	0.00270892
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-47	0.101075	0.093411	1.44861
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-49	0.111891	0.093411	2.44391
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-51	-0.0454625	0.093411	0.00121243
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-53	0.0119266	0.093411	0.0194459
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-55	0.10712	0.093411	1.94035
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-57	0.0983231	0.093411	1.2681
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-58	0.0966418	0.093411	1.16909
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-68	0.0841529	0.093411	0.639115
14TCC2/7CT	BALB/cJ	CT26	anti-PD1	651-70	0.0424006	0.093411	0.0848753
07TCB6F1CT	BALB/cJ	CT26	isotype	651-01	0.073428	0.105102	0.216199
07TCB6F1CT	BALB/cJ	CT26	isotype	651-02	0.0804615	0.105102	0.303779
07TCB6F1CT	BALB/cJ	CT26	isotype	651-04	0.0945304	0.105102	0.599796
07TCB6F1CT	BALB/cJ	CT26	isotype	651-06	0.127788	0.105102	2.99504
07TCB6F1CT	BALB/cJ	CT26	isotype	651-07	0.165828	0.105102	18.8478
07TCB6F1CT	BALB/cJ	CT26	isotype	651-08	0.0730144	0.105102	0.211918
07TCB6F1CT	BALB/cJ	CT26	isotype	651-12	0.136213	0.105102	4.5014
07TCB6F1CT	BALB/cJ	CT26	isotype	651-16	0.0718515	0.105102	0.20033
07TCB6F1CT	BALB/cJ	CT26	isotype	651-17	0.147232	0.105102	7.66915
07TCB6F1CT	BALB/cJ	CT26	isotype	651-20	0.0806689	0.105102	0.30684
33TC7BALCT	BALB/cJ	CT26	isotype	651-27	0.0826349	0.0978473	0.479226
33TC7BALCT	BALB/cJ	CT26	isotype	651-28	0.108269	0.0978473	1.65522
33TC7BALCT	BALB/cJ	CT26	isotype	651-29	0.0901575	0.0978473	0.689467
33TC7BALCT	BALB/cJ	CT26	isotype	651-31	0.0977286	0.0978473	0.994278
33TC7BALCT	BALB/cJ	CT26	isotype	651-32	0.0734145	0.0978473	0.30684
33TC7BALCT	BALB/cJ	CT26	isotype	651-35	0.101241	0.0978473	1.17831
33TC7BALCT	BALB/cJ	CT26	isotype	651-36	0.111639	0.0978473	1.94817
33TC7BALCT	BALB/cJ	CT26	isotype	651-37	0.08242	0.0978473	0.474272
33TC7BALCT	BALB/cJ	CT26	isotype	651-38	0.090247	0.0978473	0.692457
14TCC2/7CT	BALB/cJ	CT26	isotype	651-41	0.0542802	0.093411	0.150748
33TC7BALCT	BALB/cJ	CT26	isotype	651-41	0.105793	0.0978473	1.46842
14TCC2/7CT	BALB/cJ	CT26	isotype	651-45	0.117798	0.093411	3.25188
14TCC2/7CT	BALB/cJ	CT26	isotype	651-46	0.100466	0.093411	1.40655
33TC7BALCT	BALB/cJ	CT26	isotype	651-47	0.145576	0.0978473	10.0531
14TCC2/7CT	BALB/cJ	CT26	isotype	651-48	0.104344	0.093411	1.69664
33TC7BALCT	BALB/cJ	CT26	isotype	651-48	0.0850479	0.0978473	0.538534
14TCC2/7CT	BALB/cJ	CT26	isotype	651-50	0.0979861	0.093411	1.2476
14TCC2/7CT	BALB/cJ	CT26	isotype	651-52	0.0708172	0.093411	0.335374
14TCC2/7CT	BALB/cJ	CT26	isotype	651-54	0.0895336	0.093411	0.829038
14TCC2/7CT	BALB/cJ	CT26	isotype	651-56	0.119992	0.093411	3.61577
14TCC2/7CT	BALB/cJ	CT26	isotype	651-59	0.0980945	0.093411	1.25416
14TCC2/7CT	BALB/cJ	CT26	isotype	651-60	0.0999879	0.093411	1.3744
14TCC2/7CT	BALB/cJ	CT26	isotype	651-75	0.0775385	0.093411	0.464169
14TCC2/7CT	BALB/cJ	CT26	isotype	651-77	0.0900941	0.093411	0.851814
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-22	0.0896258	0.121006	0.219288
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-24	NA	0.121006	NA
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-25	0.0546271	0.121006	0.0403686
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-26	0.0923822	0.121006	0.250554
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-31	0.0889481	0.121006	0.212219
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-32	0.123057	0.121006	1.10428
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-33	0.0657325	0.121006	0.0690649
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-35	0.104334	0.121006	0.446561
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-36	0.0732971	0.121006	0.0995666
07TCB6F1CT	C57BL/6J F1	CT26	anti-PD1	007-38	0.0833959	0.121006	0.162252
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-21	0.108893	0.121006	0.5567
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-23	0.105705	0.121006	0.477167
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-27	0.0943181	0.121006	0.27514
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-28	0.100511	0.121006	0.371204
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-29	0.139714	0.121006	2.47096
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-30	0.092458	0.121006	0.251474
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-34	0.152297	0.121006	4.54059
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-37	0.231954	0.121006	213.755
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-39	0.0791787	0.121006	0.132321
07TCB6F1CT	C57BL/6J F1	CT26	isotype	007-40	0.105031	0.121006	0.461879
21T80121CT	CC01 F1	CT26	anti-PD1	306-25	0.0406132	0.0970188	0.0653856
21T80121CT	CC01 F1	CT26	anti-PD1	306-27	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	anti-PD1	306-28	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	anti-PD1	306-31	0.114205	0.0970188	2.29567
21T80121CT	CC01 F1	CT26	anti-PD1	306-35	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	anti-PD1	306-36	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	anti-PD1	306-37	0.102967	0.0970188	1.33327
21T80121CT	CC01 F1	CT26	anti-PD1	306-38	0.0740933	0.0970188	0.330038
21T80121CT	CC01 F1	CT26	anti-PD1	306-40	0.0596468	0.0970188	0.16413
21T80121CT	CC01 F1	CT26	anti-PD1	306-41	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	anti-PD1	306-43	0.0867063	0.0970188	0.607348
21T80121CT	CC01 F1	CT26	anti-PD1	306-44	0.00892993	0.0970188	0.0141297
21T80121CT	CC01 F1	CT26	isotype	306-26	0.0648961	0.0970188	0.211554
21T80121CT	CC01 F1	CT26	isotype	306-29	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	isotype	306-30	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	isotype	306-32	0.107458	0.0970188	1.6566
21T80121CT	CC01 F1	CT26	isotype	306-33	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	isotype	306-34	0.102877	0.0970188	1.32748
21T80121CT	CC01 F1	CT26	isotype	306-39	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	isotype	306-42	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	isotype	306-45	0.110737	0.0970188	1.94123
21T80121CT	CC01 F1	CT26	isotype	306-46	NA	0.0970188	NA
21T80121CT	CC01 F1	CT26	isotype	306-47	0.103125	0.0970188	1.34347
21T80121CT	CC01 F1	CT26	isotype	306-48	0.0930202	0.0970188	0.824193
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-01	0.115562	0.0924634	3.05539
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-02	0.102419	0.0924634	1.6183
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-03	0.1202	0.0924634	3.82352
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-05	0.102715	0.0924634	1.64169
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-06	0.0673824	0.0924634	0.297371
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-08	0.107157	0.0924634	2.03496
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-09	0.0694198	0.0924634	0.328158
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-10	0.080216	0.0924634	0.553101
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-16	0.0746603	0.0924634	0.4228
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-19	0.0501876	0.0924634	0.129481
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-62	0.0958074	0.0924634	1.1755
14TCC2/7CT	CC02 F1	CT26	anti-PD1	975-63	0.0574228	0.0924634	0.183716
14TCC2/7CT	CC02 F1	CT26	isotype	975-04	0.127204	0.0924634	5.36483
14TCC2/7CT	CC02 F1	CT26	isotype	975-07	0.0786926	0.0924634	0.513823
14TCC2/7CT	CC02 F1	CT26	isotype	975-11	0.0862253	0.0924634	0.739605
14TCC2/7CT	CC02 F1	CT26	isotype	975-12	0.0955189	0.0924634	1.15922
14TCC2/7CT	CC02 F1	CT26	isotype	975-13	0.0896368	0.0924634	0.872248
14TCC2/7CT	CC02 F1	CT26	isotype	975-14	0.0669821	0.0924634	0.29167
14TCC2/7CT	CC02 F1	CT26	isotype	975-15	0.095055	0.0924634	1.13351
14TCC2/7CT	CC02 F1	CT26	isotype	975-17	0.0696198	0.0924634	0.331347
14TCC2/7CT	CC02 F1	CT26	isotype	975-18	0.111023	0.0924634	2.45336
14TCC2/7CT	CC02 F1	CT26	isotype	975-20	0.109223	0.0924634	2.24875
14TCC2/7CT	CC02 F1	CT26	isotype	975-61	0.0979933	0.0924634	1.30655
14TCC2/7CT	CC02 F1	CT26	isotype	975-64	0.0823871	0.0924634	0.614324
46TC2705CT	CC05 F1	CT26	anti-PD1	604-26	0.0697468	0.0592359	1.66238
46TC2705CT	CC05 F1	CT26	anti-PD1	604-27	0.0898361	0.0592359	4.39142
46TC2705CT	CC05 F1	CT26	anti-PD1	604-28	9.56312e-4	0.0592359	0.0597212
46TC2705CT	CC05 F1	CT26	anti-PD1	604-29	-0.0471512	0.0592359	0.00583272
46TC2705CT	CC05 F1	CT26	anti-PD1	604-37	-0.0688961	0.0592359	0.00203811
46TC2705CT	CC05 F1	CT26	anti-PD1	604-41	-0.0255699	0.0592359	0.0165606
46TC2705CT	CC05 F1	CT26	anti-PD1	604-42	0.0507124	0.0592359	0.662224
46TC2705CT	CC05 F1	CT26	anti-PD1	604-44	0.0220893	0.0592359	0.165928
46TC2705CT	CC05 F1	CT26	anti-PD1	604-46	-0.100502	0.0592359	4.42083e-4
46TC2705CT	CC05 F1	CT26	anti-PD1	604-47	0.0750909	0.0592359	2.15256
46TC2705CT	CC05 F1	CT26	anti-PD1	604-48	0.0367743	0.0592359	0.337524
46TC2705CT	CC05 F1	CT26	isotype	604-25	0.0967988	0.0592359	6.14923
46TC2705CT	CC05 F1	CT26	isotype	604-30	0.0662507	0.0592359	1.40382
46TC2705CT	CC05 F1	CT26	isotype	604-31	0.0430634	0.0592359	0.457486
46TC2705CT	CC05 F1	CT26	isotype	604-32	0.106553	0.0592359	9.85502
46TC2705CT	CC05 F1	CT26	isotype	604-33	0.0741262	0.0592359	2.05445
46TC2705CT	CC05 F1	CT26	isotype	604-35	0.0910804	0.0592359	4.66375
46TC2705CT	CC05 F1	CT26	isotype	604-36	0.0811364	0.0592359	2.88344
46TC2705CT	CC05 F1	CT26	isotype	604-38	0.00927747	0.0592359	0.0893044
46TC2705CT	CC05 F1	CT26	isotype	604-39	-0.0047801	0.0592359	0.0452547
46TC2705CT	CC05 F1	CT26	isotype	604-40	0.0489174	0.0592359	0.60717
46TC2705CT	CC05 F1	CT26	isotype	604-43	0.0391714	0.0592359	0.379006
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-01	0.027316	0.0853587	0.0604091
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-02	-0.101126	0.0853587	1.21287e-4
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-04	-0.0803877	0.0853587	3.30617e-4
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-05	NA	0.0853587	NA
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-07	-0.0364629	0.0853587	0.00276532
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-10	0.0605454	0.0853587	0.301245
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-13	0.124393	0.0853587	6.6027
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-14	0.0346997	0.0853587	0.0863295
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-15	0.0552195	0.0853587	0.23285
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-16	-0.00426828	0.0853587	0.0131169
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-19	0.0443367	0.0853587	0.137574
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-21	0.0211795	0.067795	0.104972
33TC7BALCT	CC07 F1	CT26	anti-PD1	976-22	0.0417639	0.0853587	0.121481
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-23	0.0547713	0.067795	0.532723
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-26	-0.00700215	0.067795	0.0268695
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-27	0.0108527	0.067795	0.0637106
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-29	-0.0162286	0.067795	0.017199
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-35	-0.0418277	0.067795	0.00498796
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-37	-0.0263001	0.067795	0.0105682
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-38	0.0432842	0.067795	0.305684
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-39	-0.0356584	0.067795	0.00672171
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-40	-0.00535633	0.067795	0.0290952
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-65	0.0364008	0.067795	0.21914
14TCC2/7CT	CC07 F1	CT26	anti-PD1	976-67	0.0239681	0.067795	0.120126
33TC7BALCT	CC07 F1	CT26	isotype	976-03	0.0886638	0.0853587	1.17329
33TC7BALCT	CC07 F1	CT26	isotype	976-06	0.101971	0.0853587	2.23284
33TC7BALCT	CC07 F1	CT26	isotype	976-08	0.086891	0.0853587	1.0769
33TC7BALCT	CC07 F1	CT26	isotype	976-09	0.0878425	0.0853587	1.12761
33TC7BALCT	CC07 F1	CT26	isotype	976-11	0.0849746	0.0853587	0.981595
33TC7BALCT	CC07 F1	CT26	isotype	976-12	NA	0.0853587	NA
33TC7BALCT	CC07 F1	CT26	isotype	976-17	0.0890358	0.0853587	1.19459
33TC7BALCT	CC07 F1	CT26	isotype	976-18	0.0797844	0.0853587	0.76373
33TC7BALCT	CC07 F1	CT26	isotype	976-20	0.0896829	0.0853587	1.23256
33TC7BALCT	CC07 F1	CT26	isotype	976-21	0.0982408	0.0853587	1.86433
14TCC2/7CT	CC07 F1	CT26	isotype	976-22	0.0805549	0.067795	1.85335
33TC7BALCT	CC07 F1	CT26	isotype	976-23	0.0749272	0.0853587	0.603863
14TCC2/7CT	CC07 F1	CT26	isotype	976-24	0.0343733	0.067795	0.198676
33TC7BALCT	CC07 F1	CT26	isotype	976-24	0.0569322	0.0853587	0.252955
14TCC2/7CT	CC07 F1	CT26	isotype	976-25	0.0757612	0.067795	1.46991
14TCC2/7CT	CC07 F1	CT26	isotype	976-28	0.074914	0.067795	1.41091
14TCC2/7CT	CC07 F1	CT26	isotype	976-30	0.0853282	0.067795	2.33452
14TCC2/7CT	CC07 F1	CT26	isotype	976-31	0.0582305	0.067795	0.629718
14TCC2/7CT	CC07 F1	CT26	isotype	976-32	0.0453228	0.067795	0.337352
14TCC2/7CT	CC07 F1	CT26	isotype	976-33	0.0817926	0.067795	1.96765
14TCC2/7CT	CC07 F1	CT26	isotype	976-34	0.0624464	0.067795	0.772112
14TCC2/7CT	CC07 F1	CT26	isotype	976-36	0.0650881	0.067795	0.877314
14TCC2/7CT	CC07 F1	CT26	isotype	976-66	0.081933	0.067795	1.98106
27TC3638CT	CC08 F1	CT26	anti-PD1	417-49	0.0488986	0.0790173	0.233081
27TC3638CT	CC08 F1	CT26	anti-PD1	417-50	0.0650759	0.0790173	0.509603
27TC3638CT	CC08 F1	CT26	anti-PD1	417-54	0.0647091	0.0790173	0.500643
27TC3638CT	CC08 F1	CT26	anti-PD1	417-56	0.0531017	0.0790173	0.285611
27TC3638CT	CC08 F1	CT26	anti-PD1	417-58	0.0689499	0.0790173	0.61459
27TC3638CT	CC08 F1	CT26	anti-PD1	417-61	0.0574273	0.0790173	0.352055
27TC3638CT	CC08 F1	CT26	anti-PD1	417-62	0.0467578	0.0790173	0.210161
27TC3638CT	CC08 F1	CT26	anti-PD1	417-64	0.0705156	0.0790173	0.662925
27TC3638CT	CC08 F1	CT26	anti-PD1	417-67	0.12944	0.0790173	11.4521
27TC3638CT	CC08 F1	CT26	anti-PD1	417-68	0.10348	0.0790173	3.26375
27TC3638CT	CC08 F1	CT26	anti-PD1	417-70	0.0909718	0.0790173	1.78257
27TC3638CT	CC08 F1	CT26	anti-PD1	417-72	0.0731566	0.0790173	0.753226
27TC3638CT	CC08 F1	CT26	isotype	417-51	0.103445	0.0790173	3.25823
27TC3638CT	CC08 F1	CT26	isotype	417-52	0.0659043	0.0790173	0.530429
27TC3638CT	CC08 F1	CT26	isotype	417-53	0.0969129	0.0790173	2.37579
27TC3638CT	CC08 F1	CT26	isotype	417-55	0.0929538	0.0790173	1.96185
27TC3638CT	CC08 F1	CT26	isotype	417-57	0.0595239	0.0790173	0.389618
27TC3638CT	CC08 F1	CT26	isotype	417-59	0.0914059	0.0790173	1.82038
27TC3638CT	CC08 F1	CT26	isotype	417-60	0.0520042	0.0790173	0.270849
27TC3638CT	CC08 F1	CT26	isotype	417-63	0.0831627	0.0790173	1.22195
27TC3638CT	CC08 F1	CT26	isotype	417-65	0.0729029	0.0790173	0.744044
27TC3638CT	CC08 F1	CT26	isotype	417-66	0.0960027	0.0790173	2.27349
27TC3638CT	CC08 F1	CT26	isotype	417-69	0.0737829	0.0790173	0.776388
27TC3638CT	CC08 F1	CT26	isotype	417-71	0.0602059	0.0790173	0.402681
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-01	-0.00111388	0.0928451	0.010638
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-08	0.0858155	0.0928451	0.711834
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-10	0.0575637	0.0928451	0.18159
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-12	0.078946	0.0928451	0.510644
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-13	-0.00409557	0.0928451	0.0092097
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-14	0.0753845	0.0928451	0.429859
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-15	-0.0664104	0.0928451	4.52517e-4
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-16	0.0429232	0.0928451	0.0894624
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-17	0.0784575	0.0928451	0.498723
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-19	0.0119595	0.0928451	0.0200172
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-21	0.026125	0.0928451	0.039708
36TCCC09CT	CC09 F1	CT26	anti-PD1	376-23	0.0450061	0.0928451	0.0989422
36TCCC09CT	CC09 F1	CT26	isotype	376-02	0.0923796	0.0928451	0.97774
36TCCC09CT	CC09 F1	CT26	isotype	376-03	0.0962118	0.0928451	1.17679
36TCCC09CT	CC09 F1	CT26	isotype	376-04	0.0925927	0.0928451	0.98787
